id;name;type;ra_deg;dec_deg;mag;majax;minax;const;common
NGC3132;NGC3132;Nebuleuse;151.7572;-40.4366;9.2;0.5;0.5;Vel;Eight-Burst Nebula
NGC3133;NGC3133;Galaxie;151.8034;-11.9653;15.73;0.68;0.29;Hya;
NGC3134;NGC3134;Galaxie;153.122;12.3773;14.74;1.49;0.4;Leo;
NGC3135;NGC3135;Galaxie;152.7266;45.9504;14.33;1;0.6;UMa;
NGC3136;NGC3136;Galaxie;151.4507;-67.378;10.67;4.2;2.94;Car;
NGC3136A;NGC3136A;Galaxie;150.8858;-67.4485;15.53;1.6;0.33;Car;
NGC3136B;NGC3136B;Galaxie;152.5539;-67.0051;11.79;1.75;1.35;Car;
NGC3137;NGC3137;Galaxie;152.2812;-29.0643;11.57;5.57;3.85;Ant;
NGC3138;NGC3138;Galaxie;152.3195;-11.9567;15.58;1.1;0.21;Hya;
NGC3139;NGC3139;Galaxie;152.5216;-11.7783;14.62;1.21;0.97;Hya;
NGC3140;NGC3140;Galaxie;152.3659;-16.6282;14.07;0.96;0.68;Hya;
NGC3141;NGC3141;Galaxie;152.3329;-16.6534;16.14;0.76;0.47;Hya;
NGC3142;NGC3142;Galaxie;152.5265;-8.4797;14.48;0.86;0.3;Sex;
NGC3143;NGC3143;Galaxie;152.5166;-12.5814;14.28;0.82;0.67;Hya;
NGC3144;NGC3144;Galaxie;153.8841;74.2203;14.24;1.12;0.74;Dra;
NGC3145;NGC3145;Galaxie;152.5411;-12.4338;12;2.87;1.37;Hya;
NGC3146;NGC3146;Galaxie;152.7911;-20.8707;14.03;1.01;0.79;Hya;
NGC3147;NGC3147;Galaxie;154.2235;73.4008;11.94;4.11;3.55;Dra;
NGC3148;NGC3148;Autre;153.4326;50.4965;6.63;;;UMa;
NGC3149;NGC3149;Galaxie;150.9337;-80.4217;13.49;1.15;0.94;Cha;
NGC3150;NGC3150;Galaxie;153.3597;38.6577;15.27;1.04;0.77;LMi;
NGC3151;NGC3151;Galaxie;153.3712;38.6198;14.96;0.93;0.42;LMi;
NGC3152;NGC3152;Galaxie;153.3922;38.8432;15.32;0.74;0.65;LMi;
NGC3153;NGC3153;Galaxie;153.2104;12.6667;12.84;1.73;0.89;Leo;
NGC3154;NGC3154;Galaxie;153.2553;17.0342;14.26;0.83;0.39;Leo;
NGC3155;NGC3155;Galaxie;154.416;74.3474;13.83;1.21;0.64;Dra;
NGC3156;NGC3156;Galaxie;153.1719;3.1294;12.3;1.91;1.02;Sex;
NGC3157;NGC3157;Galaxie;152.9268;-31.6429;13.91;1.7;0.44;Ant;
NGC3158;NGC3158;Galaxie;153.4605;38.7649;11.88;2.32;1.94;LMi;
NGC3159;NGC3159;Galaxie;153.4701;38.6545;13.59;0.96;0.76;LMi;
NGC3160;NGC3160;Galaxie;153.4795;38.8428;15.02;1.25;0.25;LMi;
NGC3161;NGC3161;Galaxie;153.4967;38.6571;15.26;0.46;0.28;LMi;
NGC3162;NGC3162;Galaxie;153.3816;22.7376;11.72;2.09;1.69;Leo;
NGC3163;NGC3163;Galaxie;153.5296;38.6526;13.34;1.14;0.97;LMi;
NGC3164;NGC3164;Galaxie;153.7976;56.6721;14.52;0.8;0.57;UMa;
NGC3165;NGC3165;Galaxie;153.3804;3.375;13.87;1.17;0.54;Sex;
NGC3166;NGC3166;Galaxie;153.44;3.4247;10.62;4.5;2.84;Sex;
NGC3167;NGC3167;Autre;153.6495;29.5963;;;;LMi;
NGC3168;NGC3168;Galaxie;154.0959;60.2349;14.46;0.91;0.79;UMa;
NGC3169;NGC3169;Galaxie;153.5627;3.4661;10.89;4.34;2.65;Sex;
NGC3170;NGC3170;Autre;154.0605;46.6124;;;;UMa;
NGC3171;NGC3171;Galaxie;153.9034;-20.6474;14.05;1.87;1.25;Hya;
NGC3172;NGC3172;Galaxie;176.8083;89.0931;15;1.14;1;UMi;Polarissima Borealis
NGC3173;NGC3173;Galaxie;153.6453;-27.6928;13.68;1.9;1.71;Ant;
NGC3175;NGC3175;Galaxie;153.6755;-28.8721;11.26;5.25;1.95;Ant;
NGC3176;NGC3176;Autre;153.8231;-19.0326;;;;Hya;
NGC3177;NGC3177;Galaxie;154.1423;21.1231;12.37;1.44;1.1;Leo;
NGC3178;NGC3178;Galaxie;154.0382;-15.7913;13.68;1.47;0.93;Hya;
NGC3179;NGC3179;Galaxie;154.4884;41.1143;14.08;1.86;0.41;UMa;
NGC3180;NGC3180;Nebuleuse;154.5403;41.445;;;;UMa;
NGC3181;NGC3181;Nebuleuse;154.548;41.4127;15.79;2.84;0.83;UMa;
NGC3182;NGC3182;Galaxie;154.8876;58.2057;12.95;1.92;1.59;UMa;
NGC3183;NGC3183;Galaxie;155.4542;74.1769;12.67;2.22;1.38;Dra;
NGC3184;NGC3184;Galaxie;154.5702;41.4241;9.84;7.4;7.18;UMa;
NGC3185;NGC3185;Galaxie;154.4107;21.6883;12.2;2.15;1.23;Leo;
NGC3186;NGC3186;Galaxie;153.9725;6.9638;15.04;1.08;1.08;Leo;
NGC3187;NGC3187;Galaxie;154.4494;21.8733;13.28;2.24;0.74;Leo;
NGC3188;NGC3188;Galaxie;154.9284;57.4235;15;0.84;0.63;UMa;
NGC3188A;NGC3188A;Galaxie;154.9095;57.4186;16.86;0.44;0.21;UMa;
NGC3189;NGC3189;Galaxie;154.5235;21.8323;11.05;3.64;1.22;Leo;
NGC3191;NGC3191;Galaxie;154.7714;46.4541;14.01;0.71;0.52;UMa;
NGC3193;NGC3193;Galaxie;154.6038;21.894;11.02;2.36;2.16;Leo;
NGC3195;NGC3195;Nebuleuse;152.3374;-80.8586;11.6;0.7;0.7;Cha;
NGC3196;NGC3196;Galaxie;154.7043;27.6689;16.08;0.46;0.26;Leo;
NGC3197;NGC3197;Galaxie;153.6153;77.8203;14.44;1.11;0.8;Dra;
NGC3198;NGC3198;Galaxie;154.979;45.5496;10.38;6.46;1.84;UMa;
NGC3199;NGC3199;Nebuleuse;154.3518;-57.9222;;20;15;Car;
NGC3200;NGC3200;Galaxie;154.6523;-17.9825;12.1;4.07;1.14;Hya;
NGC3201;NGC3201;Amas globulaire;154.4032;-46.4112;8.24;9.6;9.6;Vel;
NGC3202;NGC3202;Galaxie;155.1322;43.0216;14.09;1.27;0.81;UMa;
NGC3203;NGC3203;Galaxie;154.891;-26.6989;12.13;3.16;0.64;Hya;
NGC3204;NGC3204;Galaxie;155.0462;27.8171;14.63;1.25;0.88;Leo;
NGC3205;NGC3205;Galaxie;155.2082;42.9721;14.31;1.31;1.11;UMa;
NGC3206;NGC3206;Galaxie;155.4483;56.9304;13.29;2.3;1.17;UMa;
NGC3207;NGC3207;Galaxie;155.2523;42.9853;14.33;1.24;0.83;UMa;
NGC3208;NGC3208;Galaxie;154.922;-25.8148;12.89;1.78;1.55;Hya;
NGC3209;NGC3209;Galaxie;155.1601;25.505;13.85;1.57;1.21;Leo;
NGC3210;NGC3210;Autre;156.9967;79.8325;;;;Dra;
NGC3211;NGC3211;Nebuleuse;154.4605;-62.6701;10.7;0.27;0.27;Car;
NGC3212;NGC3212;Galaxie;157.0686;79.8234;14.32;0.83;0.75;Dra;
NGC3213;NGC3213;Galaxie;155.3223;19.6518;14.21;1.05;0.83;Leo;
NGC3214;NGC3214;Galaxie;155.7866;57.0391;15.01;1.08;0.45;UMa;
NGC3215;NGC3215;Galaxie;157.1691;79.8131;13.95;0.95;0.52;Dra;
NGC3216;NGC3216;Galaxie;155.4218;23.9231;14.46;1.71;1.07;Leo;
NGC3217;NGC3217;Galaxie;155.8859;10.9597;15.21;0.53;0.4;Leo;
NGC3219;NGC3219;Galaxie;155.656;38.5792;14.21;1.08;0.63;LMi;
NGC3220;NGC3220;Galaxie;155.9361;57.0269;13.95;1.18;0.48;UMa;
NGC3221;NGC3221;Galaxie;155.5832;21.5696;14.05;1.7;0.76;Leo;
NGC3222;NGC3222;Galaxie;155.6438;19.887;12.79;1.12;1.01;Leo;
NGC3223;NGC3223;Galaxie;155.3962;-34.2668;10.96;4.28;2.79;Ant;
NGC3224;NGC3224;Galaxie;155.4216;-34.6968;12.21;1.72;1.41;Ant;
NGC3225;NGC3225;Galaxie;156.2912;58.15;13.66;1.65;0.75;UMa;
NGC3226;NGC3226;Galaxie;155.8625;19.8985;12.95;3.13;2.26;Leo;
NGC3227;NGC3227;Galaxie;155.8774;19.8651;11.72;3.98;1.86;Leo;
NGC3228;NGC3228;Amas ouvert;155.3427;-51.7226;6;6.6;6.6;Vel;
NGC3229;NGC3229;Autre;155.8515;0.0648;;;;Sex;
NGC3230;NGC3230;Galaxie;155.9332;12.5678;14.79;2.02;0.64;Leo;
NGC3231;NGC3231;Amas ouvert;156.741;66.8152;;;;UMa;
NGC3232;NGC3232;Galaxie;156.101;28.0261;15.5;0.85;0.69;LMi;
NGC3233;NGC3233;Galaxie;155.4894;-22.2677;13.54;1.52;0.64;Hya;
NGC3234;NGC3234;Galaxie;156.2471;28.0239;14.46;1.34;0.96;LMi;
NGC3236;NGC3236;Galaxie;156.7021;61.2729;15.12;0.95;0.67;UMa;
NGC3237;NGC3237;Galaxie;156.4304;39.6464;14.08;1.07;1.04;UMa;
NGC3238;NGC3238;Galaxie;156.6791;57.2263;13.96;1.11;0.91;UMa;
NGC3239;NGC3239;Galaxie;156.2704;17.1636;11.4;3.61;2.71;Leo;
NGC3240;NGC3240;Galaxie;156.1276;-21.791;13.91;1.19;1.03;Hya;
NGC3241;NGC3241;Galaxie;156.0707;-32.4826;12.99;2.29;1.55;Ant;
NGC3242;NGC3242;Nebuleuse;156.192;-18.6422;7.7;0.42;0.42;Hya;Jupiter's Ghost Nebula
NGC3243;NGC3243;Galaxie;156.5895;-2.6222;14.47;1.73;1.19;Sex;
NGC3244;NGC3244;Galaxie;156.3702;-39.8276;12.32;2.18;1.46;Ant;
NGC3245;NGC3245;Galaxie;156.8266;28.5074;10.75;3.61;2.3;LMi;
NGC3245A;NGC3245A;Galaxie;156.7547;28.6393;15.23;2.32;0.3;LMi;
NGC3246;NGC3246;Galaxie;156.6742;3.8619;13.73;1.94;0.95;Sex;
NGC3247;NGC3247;Nebuleuse;156.0583;-57.7633;7.6;5;5;Car;
NGC3248;NGC3248;Galaxie;156.9393;22.8472;13.81;1.7;0.94;Leo;
NGC3249;NGC3249;Galaxie;156.5925;-34.9637;13.86;1.57;1.4;Ant;
NGC3250;NGC3250;Galaxie;156.6345;-39.9439;11.02;2.96;2.2;Ant;
NGC3250A;NGC3250A;Galaxie;156.9739;-40.0813;15.66;1.62;0.32;Ant;
NGC3250B;NGC3250B;Galaxie;156.9365;-40.435;12.63;2.77;0.8;Vel;
NGC3250C;NGC3250C;Galaxie;156.927;-40.0026;14.23;1.91;0.7;Ant;
NGC3250D;NGC3250D;Galaxie;156.9914;-39.8148;14.37;1.89;0.33;Ant;
NGC3250E;NGC3250E;Galaxie;157.2529;-40.0828;13.26;1.82;1.45;Ant;
NGC3251;NGC3251;Galaxie;157.3202;26.0992;14.07;2.06;0.5;Leo;
NGC3252;NGC3252;Galaxie;158.5964;73.765;14.1;1.87;0.66;Dra;
NGC3253;NGC3253;Galaxie;157.1138;12.7041;13.59;1.15;1.07;Leo;
NGC3254;NGC3254;Galaxie;157.3331;29.4918;11.66;2.34;1.12;LMi;
NGC3255;NGC3255;Amas ouvert;156.6307;-60.6752;11;4.8;4.8;Car;
NGC3256;NGC3256;Galaxie;156.9636;-43.9037;11.58;3.29;2.26;Vel;
NGC3256A;NGC3256A;Galaxie;156.4627;-43.7481;15.06;1.33;0.65;Vel;
NGC3256B;NGC3256B;Galaxie;157.2545;-44.4029;13.79;2.1;0.61;Vel;
NGC3256C;NGC3256C;Galaxie;157.2739;-43.8493;13.32;1.91;1.3;Vel;
NGC3257;NGC3257;Galaxie;157.1963;-35.6581;13.12;1.08;0.87;Ant;
NGC3258;NGC3258;Galaxie;157.2232;-35.6055;11.41;2.94;2.34;Ant;
NGC3258A;NGC3258A;Galaxie;157.0798;-35.4545;13.24;1.22;0.44;Ant;
NGC3258B;NGC3258B;Galaxie;157.6054;-35.5636;15.54;1.06;0.35;Ant;
NGC3258C;NGC3258C;Galaxie;157.8506;-35.2205;14.6;1.11;0.74;Ant;
NGC3258D;NGC3258D;Galaxie;157.9822;-35.4098;13.98;1.98;0.84;Ant;
NGC3258E;NGC3258E;Galaxie;158.1038;-34.9984;15.41;1.57;0.37;Ant;
NGC3259;NGC3259;Galaxie;158.1452;65.0411;12.72;1.72;0.9;UMa;
NGC3260;NGC3260;Galaxie;157.2766;-35.5952;12.67;1.41;1.22;Ant;
NGC3261;NGC3261;Galaxie;157.2561;-44.6568;11.41;3.65;2.84;Vel;
NGC3262;NGC3262;Galaxie;157.276;-44.1597;13.13;1.17;0.91;Vel;
NGC3263;NGC3263;Galaxie;157.3057;-44.1229;12.15;7.83;1.84;Vel;
NGC3264;NGC3264;Galaxie;158.0821;56.0853;13.16;2.09;0.62;UMa;
NGC3265;NGC3265;Galaxie;157.7782;28.7967;13.54;0.97;0.71;LMi;
NGC3266;NGC3266;Galaxie;158.3234;64.7494;13.46;1.39;1.21;UMa;
NGC3267;NGC3267;Galaxie;157.4525;-35.3224;13.35;1.55;0.73;Ant;
NGC3268;NGC3268;Galaxie;157.5028;-35.3255;11.41;3.5;2.62;Ant;
NGC3269;NGC3269;Galaxie;157.4878;-35.2244;12.26;2.51;1.02;Ant;
NGC3270;NGC3270;Galaxie;157.8749;24.8694;13.05;2.34;0.62;Leo;
NGC3271;NGC3271;Galaxie;157.6104;-35.3595;11.73;3.01;1.67;Ant;
NGC3272;NGC3272;Autre;157.9506;28.4688;;;;LMi;
NGC3273;NGC3273;Galaxie;157.6215;-35.6106;12.48;1.91;0.88;Ant;
NGC3274;NGC3274;Galaxie;158.072;27.6688;12.84;1.63;0.81;Leo;
NGC3275;NGC3275;Galaxie;157.7158;-36.737;11.65;2.81;2.05;Ant;
NGC3276;NGC3276;Galaxie;157.7883;-39.9447;14.46;1.26;0.74;Ant;
NGC3277;NGC3277;Galaxie;158.231;28.5117;11.65;2.11;1.59;LMi;
NGC3278;NGC3278;Galaxie;157.8975;-39.9546;13.09;1.35;1.04;Ant;
NGC3279;NGC3279;Galaxie;158.6783;11.1973;13.87;2.48;0.41;Leo;
NGC3280;NGC3280;Galaxie;158.1886;-12.6362;;1.4;1.4;Hya;
NGC3280A;NGC3280A;Galaxie;158.1932;-12.6346;15.95;0.65;0.57;Hya;
NGC3280B;NGC3280B;Galaxie;158.1825;-12.6373;15.13;1.02;0.58;Hya;
NGC3280C;NGC3280C;Galaxie;158.1898;-12.6372;16.02;1.23;0.54;Hya;
NGC3281;NGC3281;Galaxie;157.967;-34.8537;11.95;3.1;1.27;Ant;
NGC3281A;NGC3281A;Galaxie;157.9928;-35.1985;14.44;1.25;0.89;Ant;
NGC3281B;NGC3281B;Galaxie;157.9673;-35.2049;15.14;1.31;0.64;Ant;
NGC3281C;NGC3281C;Galaxie;158.2481;-34.8862;14.38;1.13;0.41;Ant;
NGC3281D;NGC3281D;Galaxie;158.5793;-34.4034;14.66;2.06;0.39;Ant;
NGC3282;NGC3282;Galaxie;158.0913;-22.3023;14.06;1.77;0.65;Hya;
NGC3283;NGC3283;Galaxie;157.7983;-46.2513;11.74;2.86;2.07;Vel;
NGC3284;NGC3284;Galaxie;159.0885;58.6202;13.67;1.36;0.83;UMa;
NGC3285;NGC3285;Galaxie;158.3993;-27.4544;11.98;2.97;1.52;Hya;
NGC3285A;NGC3285A;Galaxie;158.2032;-27.5224;13.84;1.21;0.87;Hya;
NGC3285B;NGC3285B;Galaxie;158.6537;-27.6529;13.2;1.64;1.04;Hya;
NGC3287;NGC3287;Galaxie;158.6971;21.6483;12.83;1.78;0.85;Leo;
NGC3288;NGC3288;Galaxie;159.107;58.5562;13.99;0.89;0.7;UMa;
NGC3289;NGC3289;Galaxie;158.531;-35.3234;12.55;1.99;0.47;Ant;
NGC3290;NGC3290;Galaxie;158.8226;-17.2768;14.44;1.05;0.6;Hya;
NGC3291;NGC3291;Autre;159.027;37.2744;;;;LMi;
NGC3292;NGC3292;Galaxie;158.8935;-6.1796;14.79;1.11;0.85;Sex;
NGC3293;NGC3293;Amas ouvert;158.9532;-58.2245;4.7;5.1;5.1;Car;
NGC3294;NGC3294;Galaxie;159.0677;37.3247;11.68;3.08;1.6;LMi;
NGC3296;NGC3296;Galaxie;158.1892;-12.7174;14.89;1.11;0.99;Hya;
NGC3297;NGC3297;Galaxie;158.2992;-12.6718;15.56;0.87;0.51;Hya;
NGC3298;NGC3298;Galaxie;159.3012;50.1206;14.8;1.1;0.7;UMa;
NGC3299;NGC3299;Galaxie;159.0992;12.7074;14;1.79;1.32;Leo;
NGC3300;NGC3300;Galaxie;159.1602;14.1711;13.32;1.53;0.78;Leo;
NGC3301;NGC3301;Galaxie;159.2335;21.8821;11.41;3.63;1.06;Leo;
NGC3302;NGC3302;Galaxie;158.9476;-32.3585;13.59;1.93;1.28;Ant;
NGC3303;NGC3303;Galaxie;159.2492;18.1367;;1.2;1.2;Leo;
NGC3303 NED01;NGC3303 NED01;Galaxie;159.2477;18.1377;15.61;0.59;0.35;Leo;
NGC3303 NED02;NGC3303 NED02;Galaxie;159.25;18.1359;14.5;1.1;0.74;Leo;
NGC3304;NGC3304;Galaxie;159.408;37.4556;14.34;1.55;0.53;LMi;
NGC3305;NGC3305;Galaxie;159.049;-27.1622;12.74;1.17;1.11;Hya;
NGC3306;NGC3306;Galaxie;159.2926;12.6525;13.84;1.04;0.45;Leo;
NGC3307;NGC3307;Galaxie;159.0715;-27.5297;14.4;0.95;0.32;Hya;
NGC3308;NGC3308;Galaxie;159.0933;-27.4381;12.3;1.21;0.72;Hya;
NGC3309;NGC3309;Galaxie;159.1488;-27.5184;11.74;1.82;1.57;Hya;
NGC3310;NGC3310;Galaxie;159.6911;53.5034;11.61;1.8;1.73;UMa;
NGC3311;NGC3311;Galaxie;159.1784;-27.5283;11.32;2.63;2.33;Hya;
NGC3312;NGC3312;Galaxie;159.2605;-27.5651;12.89;3.31;1.07;Hya;
NGC3313;NGC3313;Galaxie;159.356;-25.3194;11.73;2.96;2.02;Hya;
NGC3314;NGC3314;Galaxie;159.305;-27.6844;;1.2;1.2;Hya;
NGC3314A;NGC3314A;Galaxie;159.3035;-27.6839;13.11;1.17;0.64;Hya;
NGC3314B;NGC3314B;Galaxie;159.3052;-27.685;13.51;0.64;0.46;Hya;
NGC3315;NGC3315;Galaxie;159.3301;-27.1923;13.05;1.2;1.04;Hya;
NGC3316;NGC3316;Galaxie;159.4055;-27.5943;12.59;0.96;0.78;Hya;
NGC3317;NGC3317;Autre;159.4296;-27.5196;;;;Hya;
NGC3318;NGC3318;Galaxie;159.3146;-41.6276;11.5;2.52;1.36;Vel;
NGC3318A;NGC3318A;Galaxie;158.8837;-41.7409;15.84;1.29;0.58;Vel;
NGC3318B;NGC3318B;Galaxie;159.391;-41.4654;13.91;1.54;1.12;Vel;
NGC3319;NGC3319;Galaxie;159.7894;41.6867;11.37;3.63;1.77;UMa;
NGC3320;NGC3320;Galaxie;159.9022;47.3979;12.96;1.95;0.87;UMa;
NGC3321;NGC3321;Galaxie;159.7107;-11.6489;13.67;2.3;1.11;Sex;
NGC3323;NGC3323;Galaxie;159.9127;25.3227;14.34;0.95;0.52;LMi;
NGC3324;NGC3324;Amas ouvert;159.3175;-58.6196;6.7;4.8;4.8;Car;
NGC3325;NGC3325;Galaxie;159.8352;-0.2003;13;1.26;1.07;Sex;
NGC3326;NGC3326;Galaxie;159.8828;5.1076;14.22;0.97;0.87;Sex;
NGC3327;NGC3327;Galaxie;159.9914;24.0912;14.03;1.26;0.86;LMi;
NGC3328;NGC3328;Autre;159.976;9.3001;;;;Leo;
NGC3329;NGC3329;Galaxie;161.164;76.8094;12.82;1.91;1.14;Dra;
NGC3330;NGC3330;Amas ouvert;159.6893;-54.1307;7.4;5.1;5.1;Vel;
NGC3331;NGC3331;Galaxie;160.0373;-23.8204;13.97;1.19;0.95;Hya;
NGC3332;NGC3332;Galaxie;160.1182;9.1826;13.59;1.37;1.14;Leo;
NGC3333;NGC3333;Galaxie;159.9576;-36.0362;13.12;1.44;0.41;Ant;
NGC3334;NGC3334;Galaxie;160.38;37.3129;12.84;1.21;1.13;LMi;
NGC3335;NGC3335;Galaxie;159.8919;-23.9227;14.07;1.1;0.91;Hya;
NGC3336;NGC3336;Galaxie;160.0709;-27.7771;12.31;1.97;1.74;Hya;
NGC3337;NGC3337;Galaxie;160.4483;4.9884;15.07;1.16;0.57;Sex;
NGC3338;NGC3338;Galaxie;160.5314;13.747;10.88;1.23;0.71;Leo;
NGC3339;NGC3339;Autre;160.5419;-0.3692;15.4;;;Sex;
NGC3340;NGC3340;Galaxie;160.575;-0.3769;13.24;1.29;0.94;Sex;
NGC3341;NGC3341;Galaxie;160.6311;5.0438;14.84;1.07;0.31;Sex;
NGC3343;NGC3343;Galaxie;161.5435;73.3531;14.63;1.34;0.93;Dra;
NGC3344;NGC3344;Galaxie;160.8798;24.9222;9.98;6.7;6.37;LMi;
NGC3345;NGC3345;Autre;160.8834;11.9853;;;;Leo;
NGC3346;NGC3346;Galaxie;160.9121;14.8719;12.57;2.64;2.2;Leo;
NGC3347;NGC3347;Galaxie;160.694;-36.3527;11.51;4.05;1.14;Ant;
NGC3347A;NGC3347A;Galaxie;160.0859;-36.4111;13.46;2.21;0.84;Ant;
NGC3347B;NGC3347B;Galaxie;160.4992;-36.9353;13.72;2.99;0.57;Ant;
NGC3347C;NGC3347C;Galaxie;160.2237;-36.2879;14.86;1.35;0.94;Ant;
NGC3348;NGC3348;Galaxie;161.7917;72.8397;10.92;2.13;2.13;UMa;
NGC3349;NGC3349;Galaxie;160.9607;6.763;15.09;0.7;0.64;Leo;
NGC3350;NGC3350;Galaxie;161.0957;30.7249;15.29;0.65;0.6;LMi;
NGC3351;NGC3351;Galaxie;160.9904;11.7038;9.77;7.23;4.45;Leo;
NGC3352;NGC3352;Galaxie;161.0622;22.3712;12.56;1.43;0.95;Leo;
NGC3353;NGC3353;Galaxie;161.3434;55.9604;12.7;1.36;0.98;UMa;
NGC3354;NGC3354;Galaxie;160.7622;-36.3624;13.23;1.02;0.82;Ant;
NGC3355;NGC3355;Galaxie;160.3583;-23.3842;13.73;1.25;0.93;Hya;
NGC3356;NGC3356;Galaxie;161.051;6.7588;13.28;1.69;0.82;Leo;
NGC3357;NGC3357;Galaxie;161.0864;14.0845;14.1;1.03;0.83;Leo;
NGC3358;NGC3358;Galaxie;160.8876;-36.4107;11.61;3.62;1.82;Ant;
NGC3359;NGC3359;Galaxie;161.6536;63.2242;10.55;4.07;2.83;UMa;
NGC3360;NGC3360;Galaxie;161.0674;-11.2426;13.73;1.03;0.81;Sex;
NGC3361;NGC3361;Galaxie;161.1215;-11.2079;12.84;2.23;0.77;Sex;
NGC3362;NGC3362;Galaxie;161.2155;6.5967;15;1.32;1.08;Leo;
NGC3363;NGC3363;Galaxie;161.2894;22.0785;14.47;0.86;0.63;Leo;
NGC3364;NGC3364;Galaxie;162.1243;72.425;13.47;1.39;1.22;UMa;
NGC3365;NGC3365;Galaxie;161.5525;1.8133;12.57;4.04;0.69;Sex;
NGC3366;NGC3366;Galaxie;158.7845;-43.6918;11.71;2.72;1.31;Vel;
NGC3367;NGC3367;Galaxie;161.6456;13.7509;11.73;2.88;2.83;Leo;
NGC3368;NGC3368;Galaxie;161.6906;11.8199;9.21;8.26;5.51;Leo;
NGC3369;NGC3369;Galaxie;161.686;-25.2444;13.58;0.72;0.54;Hya;
NGC3370;NGC3370;Galaxie;161.7669;17.2736;12.16;2.44;1.42;Leo;
NGC3372;NGC3372;Nebuleuse;161.2855;-59.8667;3;120;120;Car;Carina Nebula
NGC3374;NGC3374;Galaxie;162.0044;43.1866;14.51;1.22;0.88;UMa;
NGC3375;NGC3375;Galaxie;161.7533;-9.9413;12.61;1.49;1.26;Sex;
NGC3376;NGC3376;Galaxie;161.8607;6.0481;14.16;1.13;0.53;Sex;
NGC3377;NGC3377;Galaxie;161.9264;13.9859;10.27;3.87;1.87;Leo;
NGC3377A;NGC3377A;Galaxie;161.8429;14.0694;13.71;1.43;1.37;Leo;
NGC3378;NGC3378;Galaxie;161.6803;-40.016;13.46;1.5;1.35;Ant;
NGC3379;NGC3379;Galaxie;161.9566;12.5816;9.27;4.89;4.25;Leo;
NGC3380;NGC3380;Galaxie;162.0508;28.6018;13.45;1.56;1.4;LMi;
NGC3381;NGC3381;Galaxie;162.1034;34.7114;12.89;2.02;1.82;LMi;
NGC3382;NGC3382;Autre;162.1043;36.7254;;;;LMi;
NGC3383;NGC3383;Galaxie;161.83;-24.4382;13.55;1.45;1.11;Hya;
NGC3384;NGC3384;Galaxie;162.0704;12.6293;9.96;5.24;2.37;Leo;
NGC3385;NGC3385;Galaxie;162.0485;4.9278;13.57;1.61;0.88;Sex;
NGC3386;NGC3386;Galaxie;162.0496;4.9986;14.57;1.06;1;Sex;
NGC3387;NGC3387;Autre;162.0697;4.9666;;;;Sex;
NGC3389;NGC3389;Galaxie;162.1163;12.5332;12.04;2.68;1.18;Leo;
NGC3390;NGC3390;Galaxie;162.0182;-31.5334;12.23;3.11;0.69;Hya;
NGC3391;NGC3391;Galaxie;162.2348;14.2198;13.3;0.87;0.56;Leo;
NGC3392;NGC3392;Galaxie;162.7625;65.7816;16.11;0.9;0.67;UMa;
NGC3393;NGC3393;Galaxie;162.0978;-25.1621;13.09;1.95;1.7;Hya;
NGC3394;NGC3394;Galaxie;162.666;65.7272;13.15;1.77;1.36;UMa;
NGC3395;NGC3395;Galaxie;162.4588;32.9829;12.06;1.6;0.89;LMi;
NGC3396;NGC3396;Galaxie;162.4795;32.9908;12.5;3.1;1.27;LMi;
NGC3398;NGC3398;Galaxie;162.881;55.391;14.42;0.86;0.32;UMa;
NGC3399;NGC3399;Galaxie;162.365;16.2186;14.48;1.52;1.38;Leo;
NGC3400;NGC3400;Galaxie;162.6895;28.4691;14.07;1.53;0.91;LMi;
NGC3401;NGC3401;Autre;162.5828;5.8115;;;;Sex;
NGC3402;NGC3402;Galaxie;162.6103;-12.8446;11.89;1.85;1.78;Hya;
NGC3403;NGC3403;Galaxie;163.4786;73.6904;13.02;2.78;1.04;Dra;
NGC3404;NGC3404;Galaxie;162.5749;-12.1087;14.06;2.06;0.6;Hya;
NGC3405;NGC3405;Galaxie;162.4325;16.2403;;1.2;1.2;Leo;
NGC3405 NED01;NGC3405 NED01;Galaxie;162.4305;16.2388;14.71;1.29;0.98;Leo;
NGC3405 NED02;NGC3405 NED02;Galaxie;162.4348;16.2422;15.56;0.66;0.5;Leo;
NGC3406;NGC3406;Galaxie;162.9342;51.0239;;1.2;1.2;UMa;
NGC3406 NED01;NGC3406 NED01;Galaxie;162.9318;51.0222;13.84;1.45;1;UMa;
NGC3406 NED02;NGC3406 NED02;Galaxie;162.9353;51.0251;14.79;1.12;0.55;UMa;
NGC3407;NGC3407;Galaxie;163.0741;61.3796;14.63;1.35;0.67;UMa;
NGC3408;NGC3408;Galaxie;163.0487;58.4381;14.23;0.85;0.72;UMa;
NGC3409;NGC3409;Galaxie;162.5848;-17.0436;15.81;1.39;0.32;Hya;
NGC3410;NGC3410;Galaxie;162.9738;51.0065;14.89;0.87;0.59;UMa;
NGC3412;NGC3412;Galaxie;162.722;13.4121;10.53;3.96;2.17;Leo;
NGC3413;NGC3413;Galaxie;162.8364;32.7664;13.12;2.02;0.85;LMi;
NGC3414;NGC3414;Galaxie;162.8175;27.9751;11.09;2.67;1.37;LMi;
NGC3415;NGC3415;Galaxie;162.9275;43.7126;12.61;1.35;0.78;UMa;
